ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3116605;F;4120400;-1;514215;101;5;54;44.0;3;3;0;1;31;0;0;0;1547.47;8;0;1;0
2025;6;MG;3116605;F;4120400;-1;514225;101;2;41;44.0;3;1;0;1;43;0;0;0;1541.75;8;0;1;0
2025;6;MG;3116605;C;2451200;1;722305;101;7;26;44.0;3;3;0;1;97;0;0;0;1773.0;7;0;1;0
2025;6;MG;3116605;N;7739099;-1;782510;101;6;28;44.0;3;1;0;1;40;0;0;0;2066.8;8;0;1;0
2025;6;MG;3116605;C;2532201;1;821450;101;7;47;44.0;3;3;0;1;97;0;0;0;1998.0;6;0;1;0
2025;6;MG;3116605;C;3102100;1;784205;101;6;32;44.0;3;3;0;1;97;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;C;3102100;-1;784105;101;5;53;44.0;1;3;0;1;31;0;0;0;1919.06;4;0;1;0
2025;6;MG;3116605;C;2790299;-1;723315;101;6;39;44.0;3;3;0;1;31;0;0;0;1920.0;6;0;1;0
2025;6;MG;3116605;G;4781400;-1;782510;101;7;42;44.0;3;1;0;1;31;0;0;0;2903.78;2;0;1;0
2025;6;MG;3116605;C;2451200;1;722205;101;4;40;44.0;3;1;0;1;97;0;0;0;1919.06;5;0;1;0
2025;6;MG;3116605;C;2452100;1;391125;101;7;46;44.0;3;1;0;1;97;0;0;0;2875.0;5;0;1;0
2025;6;MG;3116605;C;2532201;1;141205;101;80;45;44.0;2;1;0;1;97;0;0;0;2500.0;5;0;1;0
2025;6;MG;3116605;C;2759799;1;422105;101;7;50;44.0;1;3;0;1;97;0;0;0;1919.06;3;0;1;0
2025;6;MG;3116605;F;4120400;1;514215;101;5;25;44.0;3;3;0;1;97;0;0;0;1547.47;8;0;1;0
